time_ps,RMSD_conformation_A,heavy_geometric_radius_A,protein_CA_RMSD_A,ligand_EGFR_fit_RMSD_A,site_center_distance_A,series,included
2930.0,1.557187,5.3680544,5.014412,3.691735,0.49081233,replica_01_seed20260931,True
2940.0,1.9392984,5.311661,4.944331,3.7166595,0.8820852,replica_01_seed20260931,True
2950.0,1.7609059,5.2767057,4.847886,3.6107275,0.96053755,replica_01_seed20260931,True
2960.0,1.9101198,5.2885222,4.9105115,3.7479897,0.6676025,replica_01_seed20260931,True
2970.0,1.9334383,5.3662786,4.848502,3.8092935,0.34006864,replica_01_seed20260931,True
2980.0,1.9286455,5.305685,4.7823734,3.8153372,0.51500577,replica_01_seed20260931,True
2990.0,1.8797116,5.314378,4.851983,4.028806,0.22458299,replica_01_seed20260931,True
3000.0,1.7101829,5.297127,4.759404,3.7682626,0.44781846,replica_01_seed20260931,True
3010.0,1.7534931,5.3287086,4.8091636,4.167361,0.40957534,replica_01_seed20260931,True
3020.0,1.6255429,5.261986,4.9741673,3.403758,0.7014305,replica_01_seed20260931,True
3030.0,1.8861085,5.2667437,5.0655084,4.210184,0.42075866,replica_01_seed20260931,True
3040.0,1.870343,5.2448606,5.2705426,3.8800213,0.3444841,replica_01_seed20260931,True
3050.0,1.7263018,5.2720356,5.371371,3.7575135,0.3269226,replica_01_seed20260931,True
3060.0,1.7296298,5.378231,5.268547,3.763139,0.20995522,replica_01_seed20260931,True
3070.0,1.9364235,5.2216673,5.399365,3.7548985,0.698383,replica_01_seed20260931,True
3080.0,1.9163738,5.305572,5.531716,4.046938,0.26186475,replica_01_seed20260931,True
3090.0,1.8384905,5.287855,5.4539723,3.9598994,0.30963597,replica_01_seed20260931,True
3100.0,2.006556,5.3536267,5.3980546,3.9786437,0.36509123,replica_01_seed20260931,True
3110.0,1.559859,5.178011,5.5374293,3.6536405,0.08153474,replica_01_seed20260931,True
3120.0,1.6779691,5.260594,5.475909,3.5721493,0.22971153,replica_01_seed20260931,True
3130.0,1.7653971,5.2717714,5.5037413,3.8940213,0.33723292,replica_01_seed20260931,True
3140.0,1.7510648,5.3616924,5.3318195,3.3266635,0.7918644,replica_01_seed20260931,True
3150.0,1.9610784,5.323009,5.1292562,3.66058,1.3736153,replica_01_seed20260931,True
3160.0,1.7435337,5.242352,4.940724,3.7348576,1.1526425,replica_01_seed20260931,True
3170.0,1.7090197,5.4017467,4.9396544,3.2050397,0.84476984,replica_01_seed20260931,True
3180.0,1.7644029,5.316433,4.9199286,3.595103,0.7442453,replica_01_seed20260931,True
3190.0,2.017813,5.2751646,4.9500966,3.6128054,1.1680081,replica_01_seed20260931,True
3200.0,1.9221907,5.2678194,4.8367414,3.3195782,1.3490434,replica_01_seed20260931,True
3210.0,2.0461318,5.37317,4.859316,3.8081546,1.1240035,replica_01_seed20260931,True
3220.0,2.0207813,5.329302,4.9762797,3.4288368,0.9928226,replica_01_seed20260931,True
3230.0,2.0249608,5.1748543,5.019243,3.6755662,1.2063123,replica_01_seed20260931,True
3240.0,1.8028703,5.264604,4.9710455,3.7509391,0.6931794,replica_01_seed20260931,True
3250.0,2.05514,5.3423505,4.8960667,3.9003282,0.62129927,replica_01_seed20260931,True
3260.0,2.2874677,5.222232,4.6036096,4.057583,0.32383698,replica_01_seed20260931,True
3270.0,2.0365806,5.278973,4.638069,3.7256327,0.33181283,replica_01_seed20260931,True
3280.0,2.1010041,5.2359266,4.63436,3.592485,0.088052824,replica_01_seed20260931,True
3290.0,2.0888243,5.244882,4.598575,3.8199844,0.45416766,replica_01_seed20260931,True
3300.0,2.1872034,5.234743,4.691713,4.1121526,0.49745235,replica_01_seed20260931,True
3310.0,2.1274416,5.2788157,4.769401,3.961635,0.7738269,replica_01_seed20260931,True
3320.0,2.1577554,5.3276944,4.7838364,4.2113395,0.9057282,replica_01_seed20260931,True
3330.0,2.2320118,5.295704,4.969056,3.9152122,0.9754338,replica_01_seed20260931,True
3340.0,2.1402788,5.2928977,4.8464837,3.9994445,0.4231649,replica_01_seed20260931,True
3350.0,2.3438077,5.231094,4.8769126,4.0964117,0.36823705,replica_01_seed20260931,True
3360.0,2.2311165,5.174486,5.128417,4.1788096,0.63605756,replica_01_seed20260931,True
3370.0,2.1334438,5.3026505,5.024448,3.9006453,0.38655308,replica_01_seed20260931,True
3380.0,1.9706498,5.2933807,5.1515627,4.137823,0.39719373,replica_01_seed20260931,True
3390.0,2.193269,5.273242,5.211518,4.473768,0.54368323,replica_01_seed20260931,True
3400.0,2.318175,5.2827907,5.0889244,4.449677,0.61362386,replica_01_seed20260931,True
3410.0,2.2932792,5.305808,5.14579,4.3284373,0.19846223,replica_01_seed20260931,True
3420.0,2.0555353,5.2257404,5.1956387,4.233584,0.46779066,replica_01_seed20260931,True
3430.0,2.3162017,5.2679033,5.2714353,4.390798,0.29401132,replica_01_seed20260931,True
3440.0,2.1686842,5.292688,5.195437,4.1995616,0.55156225,replica_01_seed20260931,True
3450.0,2.025434,5.311428,5.1925087,4.1902776,0.85335374,replica_01_seed20260931,True
3460.0,2.1056538,5.3287125,5.0118666,4.2605643,0.5492611,replica_01_seed20260931,True
3470.0,2.0991626,5.338338,4.938965,4.2800426,0.6065493,replica_01_seed20260931,True
3480.0,2.2871418,5.1759357,4.9259086,4.378768,0.8181583,replica_01_seed20260931,True
3490.0,2.1272035,5.3514147,4.829385,4.3913097,0.24286613,replica_01_seed20260931,True
3500.0,2.1809158,5.3118725,4.9427614,4.099553,0.5867652,replica_01_seed20260931,True
3510.0,2.12206,5.2239437,4.6697593,4.000121,0.6066595,replica_01_seed20260931,True
3520.0,2.0704892,5.226103,4.7988167,4.272904,0.5140426,replica_01_seed20260931,True
3530.0,2.1238127,5.3369327,4.892852,4.2404885,0.6778919,replica_01_seed20260931,True
3540.0,2.2944806,5.2390747,4.8355174,4.5702453,0.5834786,replica_01_seed20260931,True
3550.0,2.102379,5.318997,4.8585157,4.4620843,0.4343133,replica_01_seed20260931,True
3560.0,2.0862136,5.2092495,4.888082,4.1390667,0.52664036,replica_01_seed20260931,True
3570.0,1.8225467,5.115828,4.5635786,3.7708356,0.4478814,replica_01_seed20260931,True
3580.0,2.0068703,5.1188383,4.603334,4.225949,0.45729387,replica_01_seed20260931,True
3590.0,1.9266326,5.183492,4.6923075,3.7719588,0.84242874,replica_01_seed20260931,True
3600.0,1.8918874,5.1463866,4.5102634,4.1852865,0.63445324,replica_01_seed20260931,True
3610.0,1.8706785,5.2505355,4.506464,3.9391637,0.57713735,replica_01_seed20260931,True
3620.0,1.8778994,5.283477,4.385788,3.9456058,0.67237175,replica_01_seed20260931,True
3630.0,2.400103,5.278244,4.4937387,4.299885,0.71667016,replica_01_seed20260931,True
3640.0,2.1510794,5.1832314,4.512554,4.0753417,0.44221354,replica_01_seed20260931,True
3650.0,2.3552256,5.285472,4.600379,4.477788,0.8519536,replica_01_seed20260931,True
3660.0,2.4145765,5.351954,4.4678206,4.157311,0.51131624,replica_01_seed20260931,True
3670.0,2.2456641,5.3575764,4.3261366,4.445798,0.21084851,replica_01_seed20260931,True
3680.0,2.1941702,5.27957,4.359188,4.2681284,0.21951036,replica_01_seed20260931,True
3690.0,2.0604572,5.2221365,4.4386063,4.1118126,0.6812942,replica_01_seed20260931,True
3700.0,2.0456378,5.295333,4.2204266,4.1772566,0.5450342,replica_01_seed20260931,True
3710.0,2.0474327,5.2321024,4.39303,4.250281,0.31384403,replica_01_seed20260931,True
3720.0,1.8411515,5.2775726,4.300856,4.0331187,0.6810505,replica_01_seed20260931,True
3730.0,2.1391973,5.2576356,4.3277154,4.0487733,0.23402172,replica_01_seed20260931,True
3740.0,2.0858257,5.2739964,4.337025,4.3843455,0.68509704,replica_01_seed20260931,True
3750.0,2.1899211,5.265704,4.172254,4.330861,0.5032368,replica_01_seed20260931,True
3760.0,2.0811408,5.2566237,4.2437487,4.2219806,0.31060648,replica_01_seed20260931,True
3770.0,1.9024882,5.3119698,4.0506516,4.1805286,0.49284,replica_01_seed20260931,True
3780.0,2.2001493,5.27917,4.1785274,4.084173,0.6445539,replica_01_seed20260931,True
3790.0,2.0827775,5.2750597,4.110895,4.292349,0.7314932,replica_01_seed20260931,True
3800.0,2.145748,5.2519455,4.121589,4.1910453,0.46673802,replica_01_seed20260931,True
3810.0,2.1757994,5.3019834,4.3090854,4.7700047,0.21970639,replica_01_seed20260931,True
3820.0,2.0889316,5.267807,4.301159,4.3293223,0.63214415,replica_01_seed20260931,True
3830.0,2.127981,5.2224727,4.113673,4.1738234,0.3395728,replica_01_seed20260931,True
3840.0,2.0474527,5.3237705,4.013611,4.355893,0.29413748,replica_01_seed20260931,True
3850.0,2.0044231,5.3393784,4.215086,4.1435633,0.5146371,replica_01_seed20260931,True
3860.0,2.013315,5.264402,4.3747406,4.396185,0.60181236,replica_01_seed20260931,True
3870.0,1.9769719,5.278542,4.320207,4.402688,0.44400442,replica_01_seed20260931,True
3880.0,2.0196247,5.309579,4.4394655,4.3465385,0.42734817,replica_01_seed20260931,True
3890.0,2.0372548,5.244074,4.2835608,4.4274035,0.59701884,replica_01_seed20260931,True
3900.0,1.9934636,5.2861624,4.265524,4.4875183,0.6323975,replica_01_seed20260931,True
3910.0,2.0401773,5.304471,4.29097,4.7346864,0.7477001,replica_01_seed20260931,True
3920.0,2.2356834,5.3283663,4.285956,4.602934,0.29467025,replica_01_seed20260931,True
3930.0,2.0352712,5.3011613,4.3978043,4.1350913,0.7338996,replica_01_seed20260931,True
3940.0,2.3413177,5.2382517,4.3787284,4.431259,0.2544371,replica_01_seed20260931,True
3950.0,2.027392,5.37811,4.3472886,4.1790633,0.8118615,replica_01_seed20260931,True
3960.0,2.0554757,5.2821693,4.5370097,4.100021,0.3574303,replica_01_seed20260931,True
3970.0,2.116962,5.29591,4.432577,4.2701497,0.6234369,replica_01_seed20260931,True
3980.0,2.2789435,5.1475325,4.4057655,4.484558,0.6750182,replica_01_seed20260931,True
3990.0,2.3777905,5.3404856,4.6382103,4.31513,0.42511916,replica_01_seed20260931,True
4000.0,2.063369,5.2268267,4.551015,4.5125604,0.71569294,replica_01_seed20260931,True
4010.0,2.1945903,5.322938,4.5129004,4.4862337,0.43342173,replica_01_seed20260931,True
4020.0,2.1773825,5.225212,4.4629736,4.173195,0.7565104,replica_01_seed20260931,True
4030.0,2.2740169,5.3060427,4.487344,4.125232,0.82827896,replica_01_seed20260931,True
4040.0,2.3041074,5.3010345,4.515185,4.2289505,0.46414924,replica_01_seed20260931,True
4050.0,2.349713,5.227359,4.374426,4.289889,0.5616795,replica_01_seed20260931,True
4060.0,2.0624244,5.2996407,4.4980865,4.3921385,0.5365649,replica_01_seed20260931,True
4070.0,1.8930063,5.364249,4.3796387,4.1760817,0.5982025,replica_01_seed20260931,True
4080.0,2.073392,5.2900705,4.4488983,4.190609,0.45555353,replica_01_seed20260931,True
4090.0,2.233931,5.214057,4.4574656,3.8053048,0.74572736,replica_01_seed20260931,True
4100.0,2.2574427,5.2666645,4.4880476,4.152201,0.48746467,replica_01_seed20260931,True
4110.0,2.119931,5.342373,4.397326,4.3101616,0.26680866,replica_01_seed20260931,True
4120.0,2.030425,5.2854223,4.2924776,3.6411774,0.34602553,replica_01_seed20260931,True
4130.0,2.0164342,5.3111944,4.2607694,4.03197,0.62156487,replica_01_seed20260931,True
4140.0,1.9460785,5.297255,4.2515793,4.5737367,0.54768366,replica_01_seed20260931,True
4150.0,1.7174752,5.2060122,4.111201,4.718475,1.4152532,replica_01_seed20260931,True
4160.0,2.0127115,5.3417945,3.9895496,4.695552,1.2356076,replica_01_seed20260931,True
4170.0,2.037945,5.33509,4.0221243,5.0593424,1.2281349,replica_01_seed20260931,True
4180.0,1.9928879,5.334201,3.8884022,4.7418523,1.4525694,replica_01_seed20260931,True
4190.0,1.9327912,5.3176713,3.9690053,5.077245,1.1136018,replica_01_seed20260931,True
4200.0,2.0715566,5.2757096,3.8446069,5.0247097,0.88700736,replica_01_seed20260931,True
4210.0,1.9492939,5.306335,3.864727,4.773688,1.0824153,replica_01_seed20260931,True
4220.0,1.9488691,5.3197403,3.9433208,4.7661653,1.1020995,replica_01_seed20260931,True
4230.0,1.9039379,5.258609,3.9500985,4.685847,0.77523714,replica_01_seed20260931,True
4240.0,1.9918149,5.24664,3.9277716,5.0208383,0.76247215,replica_01_seed20260931,True
4250.0,1.8960828,5.2213216,3.903636,4.6082997,0.60277754,replica_01_seed20260931,True
4260.0,1.9897557,5.2251854,3.9157116,5.3768754,1.1464741,replica_01_seed20260931,True
4270.0,1.9377587,5.350582,3.9769218,5.363344,1.2932341,replica_01_seed20260931,True
4280.0,2.0239463,5.3281927,3.9887648,5.5989075,1.2802224,replica_01_seed20260931,True
4290.0,1.80758,5.3761272,4.1407256,5.7515817,1.2981604,replica_01_seed20260931,True
4300.0,1.9886547,5.1809983,4.1650944,4.8284574,0.93269944,replica_01_seed20260931,True
4310.0,2.0936613,5.311444,4.205141,5.71455,1.4544036,replica_01_seed20260931,True
4320.0,2.23453,5.2551117,4.12877,5.9802985,1.7445658,replica_01_seed20260931,True
4330.0,1.9406912,5.3057985,4.1015387,5.3839912,1.6139817,replica_01_seed20260931,True
4340.0,2.0113275,5.368974,4.0696297,5.65882,1.3025707,replica_01_seed20260931,True
4350.0,1.9117992,5.297248,4.124829,5.5199175,1.0557673,replica_01_seed20260931,True
4360.0,1.9993553,5.264842,3.9458408,5.784319,1.2219583,replica_01_seed20260931,True
4370.0,2.0018253,5.3752985,4.0081544,5.657258,1.3369447,replica_01_seed20260931,True
4380.0,2.0245266,5.3544664,4.114764,5.4477286,1.295151,replica_01_seed20260931,True
4390.0,1.8626677,5.3130054,4.117565,5.7598324,1.2017261,replica_01_seed20260931,True
4400.0,1.8914254,5.2540064,4.2594166,5.193554,1.3236709,replica_01_seed20260931,True
4410.0,1.9593455,5.341506,4.3054314,5.2808523,1.2738175,replica_01_seed20260931,True
4420.0,1.9638896,5.374556,4.3526864,5.0987983,1.4526186,replica_01_seed20260931,True
4430.0,1.9593059,5.32796,4.430738,5.2019653,0.9254405,replica_01_seed20260931,True
4440.0,2.0763717,5.277179,4.6499777,5.0129704,1.128792,replica_01_seed20260931,True
4450.0,1.831622,5.247862,4.6304784,5.007748,1.2828661,replica_01_seed20260931,True
4460.0,1.8158567,5.4169946,4.426858,5.4118304,1.2008706,replica_01_seed20260931,True
4470.0,1.8914825,5.2296686,4.3945794,5.080108,1.1108685,replica_01_seed20260931,True
4480.0,1.8453319,5.2646503,4.338736,5.503206,1.9292294,replica_01_seed20260931,True
4490.0,1.9993918,5.18906,4.1446447,4.882161,1.1190802,replica_01_seed20260931,True
4500.0,2.0347276,5.2560287,3.9786122,5.020015,1.0319175,replica_01_seed20260931,True
4510.0,2.081485,5.2896504,4.230139,5.403719,0.9747985,replica_01_seed20260931,True
4520.0,1.9479611,5.202447,4.238539,5.4425006,1.3969857,replica_01_seed20260931,True
4530.0,1.9536588,5.272951,4.3156238,4.953347,1.2073057,replica_01_seed20260931,True
4540.0,1.8636256,5.268715,4.3368716,4.972488,1.5399156,replica_01_seed20260931,True
4550.0,1.9158727,5.2628574,4.1887617,5.370632,1.5752275,replica_01_seed20260931,True
4560.0,2.077753,5.1744204,4.2077155,5.137343,1.0053937,replica_01_seed20260931,True
4570.0,1.8763398,5.0363297,4.302197,5.034091,0.89366543,replica_01_seed20260931,True
4580.0,2.1274962,5.051293,4.3378296,4.7443185,0.9015591,replica_01_seed20260931,True
4590.0,1.7485287,5.2004867,4.1306267,4.58974,1.0632702,replica_01_seed20260931,True
4600.0,1.7288826,5.280886,3.980616,4.7374516,1.2208807,replica_01_seed20260931,True
4610.0,1.9991748,5.320921,3.9018202,5.0076003,1.4582567,replica_01_seed20260931,True
4620.0,2.077053,5.351282,3.905387,5.1015253,1.4744241,replica_01_seed20260931,True
4630.0,2.0125616,5.2320333,3.9205256,4.992405,0.8329815,replica_01_seed20260931,True
4640.0,1.9405593,5.286119,4.0021005,5.2356195,1.278761,replica_01_seed20260931,True
4650.0,2.005992,5.3922744,4.075385,5.0751286,1.1984129,replica_01_seed20260931,True
4660.0,1.9944649,5.158412,3.9833846,5.07471,0.995458,replica_01_seed20260931,True
4670.0,2.078183,5.144747,4.0298214,5.163904,1.1748799,replica_01_seed20260931,True
4680.0,2.1657028,5.0285807,4.216612,4.650584,1.0262556,replica_01_seed20260931,True
4690.0,2.0909007,5.216706,4.20878,4.7864075,0.8961758,replica_01_seed20260931,True
4700.0,2.1209536,5.272095,4.2070956,5.1351266,1.0047712,replica_01_seed20260931,True
4710.0,2.0131476,5.261662,4.1823096,5.0058312,1.3769002,replica_01_seed20260931,True
4720.0,2.1884944,5.3027115,4.268919,4.75478,0.45259598,replica_01_seed20260931,True
4730.0,1.8654346,5.3290787,4.081679,5.106576,1.7889941,replica_01_seed20260931,True
4740.0,1.8445264,5.260538,4.1173496,4.9723153,1.1378443,replica_01_seed20260931,True
4750.0,1.8962076,5.280842,4.1042395,4.450282,1.1291664,replica_01_seed20260931,True
4760.0,1.9711328,5.309043,4.028472,4.7127795,1.2299182,replica_01_seed20260931,True
4770.0,1.9474746,5.282274,4.0439773,4.940569,1.197006,replica_01_seed20260931,True
4780.0,1.761209,5.2625985,3.9680564,4.7090693,0.7081008,replica_01_seed20260931,True
4790.0,2.143389,5.130062,3.9391894,5.1432247,0.78990763,replica_01_seed20260931,True
4800.0,1.8965538,5.2971754,4.050872,4.9057465,1.3121654,replica_01_seed20260931,True
4810.0,1.8928719,5.1784425,3.9299192,5.02567,1.611377,replica_01_seed20260931,True
4820.0,2.1079679,5.179863,3.89354,4.7331305,1.4883249,replica_01_seed20260931,True
4830.0,1.8351104,5.1891494,3.9801316,4.4788275,1.0527318,replica_01_seed20260931,True
4840.0,1.9417253,5.287562,3.837125,4.9980373,1.2745528,replica_01_seed20260931,True
4850.0,1.8296362,5.291499,3.9018803,5.3781195,1.4671896,replica_01_seed20260931,True
4860.0,1.9116087,5.2592487,3.7889245,4.9600935,1.4251509,replica_01_seed20260931,True
4870.0,1.9535416,5.1537414,3.9450457,4.877305,1.6016932,replica_01_seed20260931,True
4880.0,1.9456302,5.108971,3.98485,4.906318,1.3249164,replica_01_seed20260931,True
4890.0,1.9505663,5.2972593,4.128698,5.3048916,1.6917127,replica_01_seed20260931,True
4900.0,1.7519969,5.319231,4.069519,5.2764025,1.6452636,replica_01_seed20260931,True
4910.0,1.9194037,5.184629,4.1234937,5.0918436,1.3880008,replica_01_seed20260931,True
4920.0,1.8622179,5.303555,4.238273,5.0064683,1.1753764,replica_01_seed20260931,True
4930.0,2.06145,5.1979265,4.3028584,4.5476413,1.2553024,replica_01_seed20260931,True
4940.0,2.0705314,5.2851334,4.4989467,4.670618,0.79870945,replica_01_seed20260931,True
4950.0,1.9730179,5.248819,4.6156435,4.2834864,0.47509193,replica_01_seed20260931,True
4960.0,2.06052,5.2814107,4.6685715,4.5821457,0.44466498,replica_01_seed20260931,True
4970.0,1.6214674,5.3329153,4.5871205,5.573919,1.1915953,replica_01_seed20260931,True
4980.0,1.8637383,5.3367987,4.4374666,5.2632217,0.7370424,replica_01_seed20260931,True
4990.0,2.0249968,5.2787657,4.272781,5.316702,1.3336751,replica_01_seed20260931,True
5000.0,1.9826367,5.1732783,4.231176,4.9070125,0.9242856,replica_01_seed20260931,True
5010.0,2.001827,5.2017903,4.1098843,4.667161,1.0341729,replica_01_seed20260931,True
5020.0,1.9820192,5.256231,4.0817175,4.7233744,1.1084579,replica_01_seed20260931,True
5030.0,1.9792186,5.319553,4.151738,4.208924,0.49964187,replica_01_seed20260931,True
5040.0,2.1137853,5.261004,4.2298837,4.8266616,0.91452295,replica_01_seed20260931,True
5050.0,2.195185,5.2742424,4.263538,4.544695,0.78806406,replica_01_seed20260931,True
5060.0,2.0985765,5.267939,4.3120203,4.8344555,1.1741943,replica_01_seed20260931,True
5070.0,1.9736995,5.273874,4.4141493,4.7112455,1.4691919,replica_01_seed20260931,True
5080.0,2.1171536,5.083111,4.296615,4.6111436,1.1842649,replica_01_seed20260931,True
5090.0,2.2587597,4.9707894,4.311704,5.070059,1.15814,replica_01_seed20260931,True
5100.0,2.066534,5.211807,4.41102,4.7947598,0.84136045,replica_01_seed20260931,True
5110.0,2.2209795,5.1533055,4.567787,5.094583,0.96442044,replica_01_seed20260931,True
5120.0,1.8602409,5.277801,4.4608593,4.8199835,1.0984362,replica_01_seed20260931,True
5130.0,2.0143719,5.2752833,4.5750947,5.049822,1.1701901,replica_01_seed20260931,True
5140.0,1.9807607,5.242774,4.6649017,4.7501583,1.0849078,replica_01_seed20260931,True
5150.0,1.8658282,5.3852205,4.5565343,5.301152,1.1232024,replica_01_seed20260931,True
5160.0,1.9249868,5.3038735,4.592785,4.7732706,0.802444,replica_01_seed20260931,True
5170.0,2.0007753,5.336178,4.7791014,5.0775123,0.76170063,replica_01_seed20260931,True
5180.0,2.0148995,5.2061176,4.8470826,5.0550356,1.1255614,replica_01_seed20260931,True
5190.0,1.898297,5.3424892,4.8871393,4.9230714,1.1586072,replica_01_seed20260931,True
5200.0,2.1171498,5.372838,4.9262114,4.840279,0.7958894,replica_01_seed20260931,True
5210.0,1.958531,5.2908554,4.8713493,5.051747,1.2050472,replica_01_seed20260931,True
5220.0,1.9454969,5.2362404,5.001293,5.1893616,1.2684327,replica_01_seed20260931,True
5230.0,1.9926614,5.2559733,5.2277417,5.355454,1.1325812,replica_01_seed20260931,True
5240.0,2.134847,5.294938,5.0693645,4.455613,0.4197085,replica_01_seed20260931,True
5250.0,2.189178,5.27466,5.058183,3.9725504,0.5698748,replica_01_seed20260931,True
5260.0,2.2462509,5.268914,5.169711,4.7065883,0.22686587,replica_01_seed20260931,True
5270.0,2.1917386,5.230267,5.024863,4.7536354,0.57324356,replica_01_seed20260931,True
5280.0,2.1565056,5.250657,4.9916596,4.508688,0.3158809,replica_01_seed20260931,True
5290.0,2.157969,5.284069,5.031324,4.7001886,0.23861527,replica_01_seed20260931,True
